(null)ID	Orthogroup	Wilpoe	Acachl	Amacol	Campar	Coralt	Corbra	Corcor	Cyacae	Emptra	Erygou	Falche	Falper	Ficalb	Geofor	Junhie	Lepcor	Lonstr	Manvit	Melund	Neochr	Nesnot	Parmaj	Pipfil	Psehum	Sercan	Taegut	Zonalb	Hypoch	Rhemel
(null)	OG0012966	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1
(null)	OG0012967	2	0	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0	0
(null)	OG0012968	4	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	8	0
(null)	OG0012969	1	1	1	1	1	0	0	0	2	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	2	0	0	0
(null)	OG0012970	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1
(null)	OG0012971	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1
(null)	OG0012972	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0
(null)	OG0012973	1	0	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1
(null)	OG0012974	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1
(null)	OG0012975	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1
(null)	OG0012976	1	1	0	1	2	1	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1
(null)	OG0012977	1	0	2	0	1	2	1	1	1	0	1	1	0	0	0	1	0	1	1	0	2	0	1	2	0	0	0	0	0
(null)	OG0012978	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1
(null)	OG0012979	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
(null)	OG0012980	1	1	2	0	1	0	0	0	1	0	2	2	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1
(null)	OG0012981	2	0	0	1	1	1	0	1	1	2	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0
(null)	OG0012982	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	2	0	1	1	1	0	1	0	1	0
(null)	OG0012983	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0
(null)	OG0012984	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1
(null)	OG0012985	1	0	2	0	0	0	0	1	0	1	1	1	0	0	1	1	2	1	2	0	1	1	0	0	1	1	1	0	0
(null)	OG0012986	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1
(null)	OG0012987	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1
(null)	OG0012988	2	1	1	0	1	0	0	0	1	0	1	2	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	2	2
(null)	OG0012989	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1
(null)	OG0012990	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0
(null)	OG0012991	2	0	3	0	0	1	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	1	2	2
(null)	OG0012992	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0
(null)	OG0012993	1	1	1	1	3	1	0	1	1	0	1	0	0	0	0	0	1	0	0	2	0	0	2	1	1	0	0	0	0
(null)	OG0012994	2	0	1	0	2	0	1	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	1	1	2
(null)	OG0012995	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1
(null)	OG0012996	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1
(null)	OG0012997	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1
(null)	OG0012998	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1
(null)	OG0012999	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
(null)	OG0013000	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1
(null)	OG0013001	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1
(null)	OG0013002	1	1	0	1	2	1	0	0	0	0	1	1	1	0	0	0	1	1	0	2	0	0	1	0	0	2	0	1	1
(null)	OG0013003	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1
(null)	OG0013004	1	0	1	1	1	0	0	0	2	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0
(null)	OG0013005	1	1	0	1	3	1	1	1	1	0	1	0	0	1	1	1	0	2	0	1	0	0	1	0	0	0	1	0	0
(null)	OG0013006	2	2	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	2	2
(null)	OG0013007	1	0	0	1	1	1	1	0	1	0	1	1	2	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1
(null)	OG0013008	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	2	0	1	0
(null)	OG0013009	1	0	0	1	2	1	0	0	1	2	0	1	0	1	1	0	0	0	0	2	0	1	1	1	0	1	0	0	1
(null)	OG0013010	0	1	1	0	1	2	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1
(null)	OG0013011	0	2	0	1	0	1	0	0	2	2	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	2	0	0	0
(null)	OG0013012	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0
(null)	OG0013013	0	1	0	1	1	1	1	0	2	0	1	1	1	1	1	0	0	0	0	2	0	1	1	1	0	1	0	0	0
(null)	OG0013014	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0
(null)	OG0013015	0	1	1	1	2	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0
(null)	OG0013016	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0
(null)	OG0013017	0	1	1	2	1	0	0	0	1	2	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	0
(null)	OG0013018	0	1	2	0	0	0	0	0	0	1	2	1	0	0	1	1	0	0	1	4	1	0	0	0	1	0	1	1	1
(null)	OG0013019	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0
(null)	OG0013020	0	1	2	1	0	0	0	0	1	2	1	1	0	1	2	0	1	0	1	0	0	1	1	1	0	1	0	0	0
(null)	OG0013021	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0
(null)	OG0013022	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	2	0	1	2	1	1	0	1	0	2	0	0	0
(null)	OG0013023	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0
(null)	OG0013024	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0
(null)	OG0013025	0	1	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	2	0	2	0	1	1	1	1	1	0	0	0
(null)	OG0013026	0	1	1	0	0	1	0	0	3	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0
(null)	OG0013027	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0
(null)	OG0013028	0	1	0	1	2	0	0	0	0	0	1	1	1	1	1	1	1	0	1	2	0	0	0	1	0	2	0	1	0
(null)	OG0013029	0	0	1	1	0	0	1	0	1	0	1	1	2	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0
(null)	OG0013030	0	0	4	0	0	0	0	0	0	1	0	0	0	0	3	2	1	1	2	2	0	0	0	0	3	0	0	0	0
(null)	OG0013031	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1
(null)	OG0013032	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	2	0	0	1	1	0	1	0	1	0
(null)	OG0013033	0	0	1	1	1	0	0	0	1	4	0	0	1	0	0	1	2	0	0	2	0	0	1	1	1	2	0	0	0
(null)	OG0013034	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	2	0	0	2	1	1	1	1	0	2	0	0	0
(null)	OG0013035	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1
(null)	OG0013036	0	0	2	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1
(null)	OG0013037	0	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0
(null)	OG0013038	0	0	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0
(null)	OG0013039	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	5	0	0	0
(null)	OG0013040	0	0	2	1	2	0	0	0	1	1	1	1	0	0	1	0	2	0	0	1	0	1	1	1	1	1	0	0	0
(null)	OG0013041	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0
(null)	OG0013042	0	0	1	1	1	1	0	2	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0
(null)	OG0013043	0	0	2	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	2	1	0	2	0	1	0
(null)	OG0013044	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
(null)	OG0013045	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	3	5	1	0	0	2	0	0	1	0	2	0	0
(null)	OG0013046	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	2	0	1	0
(null)	OG0013047	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1
(null)	OG0013048	0	0	2	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	2	1	0	1	1	0	2	0	0	0
(null)	OG0013049	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0
(null)	OG0013050	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
(null)	OG0013051	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1
(null)	OG0013052	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0
(null)	OG0013053	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
(null)	OG0013054	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0
(null)	OG0013055	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	4	0	0	1	2	0	1	0	0	0
(null)	OG0013056	0	0	0	1	2	0	0	0	1	4	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0
(null)	OG0013057	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
(null)	OG0013058	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	2	0	1	1	1	1	1	1	0	0
(null)	OG0013059	0	0	0	1	1	1	0	2	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0
(null)	OG0013060	0	0	0	1	3	0	0	0	0	1	1	1	0	1	0	0	1	0	0	4	0	0	2	1	0	2	0	0	0
(null)	OG0013061	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	2	0	0	3	3	0	1	0	0	0
(null)	OG0013062	0	0	0	1	4	1	0	0	1	0	0	0	1	1	0	1	0	0	0	2	0	0	4	1	0	1	0	0	0
(null)	OG0013063	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	7	5
(null)	OG0013064	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0
(null)	OG0013065	1	1	2	2	0	0	1	1	2	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1
(null)	OG0013066	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1
(null)	OG0013067	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1
(null)	OG0013068	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
(null)	OG0013069	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1
(null)	OG0013070	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
(null)	OG0013071	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
(null)	OG0013072	2	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0
(null)	OG0013073	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1
(null)	OG0013074	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	2	0	1	1	0	0	1	0	1	1
(null)	OG0013075	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1
(null)	OG0013076	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	2	0	1	1	1	0	0	0	1	1
(null)	OG0013077	1	0	1	1	1	0	0	0	2	0	1	1	0	0	0	1	1	0	0	2	0	1	1	1	0	1	0	1	1
(null)	OG0013078	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0
(null)	OG0013079	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1
(null)	OG0013080	2	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1
(null)	OG0013081	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	6	2
(null)	OG0013082	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
(null)	OG0013083	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	1
(null)	OG0013084	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1
(null)	OG0013085	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	2	1	0	1	1	0	2	0
(null)	OG0013086	1	2	2	0	1	0	0	0	0	1	0	2	0	0	0	1	0	1	2	1	4	0	0	0	0	0	0	0	0
(null)	OG0013087	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1
(null)	OG0013088	1	0	0	1	1	1	0	0	1	0	2	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1
(null)	OG0013089	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1
(null)	OG0013090	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1
(null)	OG0013091	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1
(null)	OG0013092	2	0	0	1	1	1	1	0	0	0	1	1	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	2
(null)	OG0013093	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	2	0	0	1	1	0	1	0	1	1
(null)	OG0013094	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1
(null)	OG0013095	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	2	1	1	1	1	1	1	1
(null)	OG0013096	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	1
(null)	OG0013097	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1
(null)	OG0013098	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0
(null)	OG0013099	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1
(null)	OG0013100	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1
(null)	OG0013101	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1
(null)	OG0013102	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1
(null)	OG0013103	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1
(null)	OG0013104	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
(null)	OG0013105	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1
(null)	OG0013106	1	2	0	2	0	0	0	1	1	0	1	0	0	1	1	1	1	2	0	0	1	1	1	0	1	0	0	0	0
(null)	OG0013107	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1
(null)	OG0013108	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1
(null)	OG0013109	1	1	1	0	0	1	1	2	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0
(null)	OG0013110	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1
(null)	OG0013111	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0
(null)	OG0013112	1	0	2	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1
(null)	OG0013113	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	2	1	0	1	0	0	0
(null)	OG0013114	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1
(null)	OG0013115	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	2	1	0	1	0	0	1
(null)	OG0013116	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	2	0	0	0
(null)	OG0013117	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1
(null)	OG0013118	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	2	1	1	1	0	0	0
(null)	OG0013119	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1
(null)	OG0013120	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0
(null)	OG0013121	0	2	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0
(null)	OG0013122	0	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0
(null)	OG0013123	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0
(null)	OG0013124	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0
(null)	OG0013125	0	1	0	1	2	0	0	0	0	0	0	0	0	1	2	1	1	0	0	2	0	1	1	1	1	1	0	1	0
(null)	OG0013126	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0
(null)	OG0013127	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0
(null)	OG0013128	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	2	1	1	0	0
(null)	OG0013129	0	1	0	2	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	2	0	1	0	1	0	1	0	0	0
(null)	OG0013130	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0
(null)	OG0013131	0	1	2	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	2	1	0	1	0	0	0
(null)	OG0013132	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1
(null)	OG0013133	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	1	1
(null)	OG0013134	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0
(null)	OG0013135	0	0	1	1	1	0	0	0	0	4	2	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0
(null)	OG0013136	0	0	1	1	1	1	0	0	1	4	1	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0
(null)	OG0013137	0	0	1	1	2	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	2	1	0	0
(null)	OG0013138	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	2	0	1	0	1	0	1	1	1	0
(null)	OG0013139	0	0	2	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1
(null)	OG0013140	0	0	1	1	1	1	0	2	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0
(null)	OG0013141	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
(null)	OG0013142	0	0	1	1	3	1	0	0	2	1	0	0	1	0	0	1	1	0	0	2	0	1	1	1	0	1	0	0	0
(null)	OG0013143	0	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	2	0	0	1	1	0	2	0	0	0
(null)	OG0013144	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0
(null)	OG0013145	0	0	1	0	0	0	0	1	1	2	0	0	0	1	0	1	2	2	0	1	0	1	1	1	0	2	0	0	0
(null)	OG0013146	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1
(null)	OG0013147	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	2	0	0	1	1	0	1	0	2	0
(null)	OG0013148	0	0	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
(null)	OG0013149	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	2	0	0	0
(null)	OG0013150	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0
(null)	OG0013151	0	0	1	1	2	0	0	0	1	0	1	1	0	1	2	0	1	0	1	1	0	0	0	1	1	2	0	0	0
(null)	OG0013152	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0
(null)	OG0013153	0	0	0	1	1	1	2	1	2	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0
(null)	OG0013154	0	0	0	1	1	1	1	0	2	0	1	1	1	1	0	0	0	0	0	2	0	1	1	1	0	1	1	0	0
(null)	OG0013155	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0
(null)	OG0013156	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	2	1	0	1	0	0	0
(null)	OG0013157	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0
(null)	OG0013158	0	0	0	1	1	0	0	2	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0
(null)	OG0013159	0	0	0	1	1	1	0	0	0	4	0	0	0	1	0	0	3	0	0	1	0	0	2	1	0	2	0	0	0
(null)	OG0013160	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0
(null)	OG0013161	0	0	0	1	0	1	0	1	2	1	0	0	1	0	0	0	1	0	0	6	0	0	1	1	1	1	0	0	0
(null)	OG0013162	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0	0	2	0	0	2	1	1	1	0	0	0
(null)	OG0013163	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	1	2	1	0	0	0	1	0	0	2	1	1	1	0
(null)	OG0013164	0	0	0	0	0	2	0	2	0	1	1	1	0	0	1	0	2	0	1	1	0	1	0	1	1	2	0	0	0
(null)	OG0013165	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1
(null)	OG0013166	1	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1
(null)	OG0013167	1	2	2	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	2	2
(null)	OG0013168	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
